;titulo;description;data
209;XP compra fintech de seguros DM10;"... corretores e foi a primeira a oferecer uma plataforma totalmente digital e de arquitetura aberta.

A XP afirma que, um ano após sua... — ... transformação que fez no mercado de investimentos. Segundo ele, a companhia vai continuar a investir pesadamente em tecnologia para melhorar a...";10/06/2020 12h37
210;Presidente da VW deixa comando da marca e pede desculpas ao conselho;"... maior hierarquia do grupo e da marca, diante da atual fase de transformação da indústria automotiva”, acrescentou.
Brandstätter... — ... principais provedoras de mobilidade neutra em carbono e se encaminha a tornar-se uma empresa de tecnologia digital”.
O professor...";10/06/2020 08h00
211;Sealed Air eleva vendas de embalagens de proteção;"Rafael Itzaina, diretor: A pandemia acelerou a transformação digital do varejo”
Divulgação
A fabricante de embalagens americana... — ... acelerou essa transformação digital do varejo”, conta o executivo.
Antes do avanço da covid-19, o pico das vendas online, e...";10/06/2020 08h00
212;FT: Chefe da Volkswagen pede desculpas ao conselho por acusação de vazamento;"... foco maior nas tarefas de maior hierarquia do grupo e da marca, diante da atual fase de transformação da indústria automotiva... — ... digital”.

O professor Ferdinand Dudenhöffer, diretor do instituto de pesquisas automotivas Center Automotive Research, em Duisburg...";09/06/2020 18h03
213;Digitalização torna operações mais eficientes;"... digital e parcerias com fornecedores e franqueados.
As escolas, um dos segmentos atingidos em cheio pela obrigatoriedade de fechamento... — ... de 150 - entre os 448 do sistema, com vendas consolidadas em patamar 75% abaixo do período pré-crise.
Seu projeto de transformação...";10/06/2020 17h29
214;Empresas reveem logística de entregas;"... consumidores”, afirma.
A transformação digital foi acelerada, mas isso não deverá levar a uma redução da relevância do presencial. “Pelo...";09/06/2020 08h00
215;"Live do Valor: Christian Gebara, presidente da Vivo, fala sobre as novas tendências da digitalização e conectividade; assista a íntegra";... acelerou ainda mais a transformação digital de muitos segmentos e forçou uma adaptação do mercado em diversas frentes para atender...;09/06/2020 16h10
216;Companhias já aderem ao home office permanente;... plataforma unificada e a transformação digital de todos os negócios do grupo. Zappia diz que esse período da pandemia fez com que a... — ... andar em um prédio de coworking, onde funciona o seu hub digital. “Estamos analisando o que vamos fazer”, diz Zappia. Além deles...;08/06/2020 12h37
217;Pandemia torna seguro mais digital;"... corretoras acelerarem o passo da transformação digital. Para atenuar a forte queda na vendas de alguns produtos e, ao mesmo tempo... — ... falta de contato físico e alcançar os clientes onde e quando estiverem disponíveis.
Nesse novo ambiente de competição digital...";04/06/2020 08h00
218;Funcesp busca startups para inovar;... da transformação digital, a iniciativa pode gerar redução de custos, disse ao Valor o presidente da fundação, Walter Mendes. O... — ... primeiro projeto busca o desenvolvimento de um sistema digital de contratação de empréstimos para os participantes da entidade...;04/06/2020 08h00
219;PwC muda de comando e prepara-se para o pós-crise;"... consultorias relacionadas à transformação digital e de investigação forense, cuja demanda aumentou em meio à pandemia.
A área de mercados de... — ... portfólio e ampliou a presença geográfica”, diz. “Mas acredito que o mais importante foi a transformação na forma de trabalhar. Somos...";04/06/2020 08h00
220;Ensino digital se torna mais relevante;"... quanto a transformação digital pode impactar positivamente a mudança de cultura de KPIs em treinamento”, diz.
O conteúdo da... — ... Schneider Electric para a América do Sul.
O executivo cita como exemplo o treinamento sobre transformação de cultura no aprendizado. No...";01/06/2020 08h00
221;Novos treinamentos surgem na pandemia;"... transformação da L'Oréal na América Latina.
Com dois pilares - webinars e treinamentos realizados em plataformas virtuais como o... — ... mundo do trabalho está em transformação e não será mais como antes da pandemia. Entendemos que podíamos aproveitar o momento de...";01/06/2020 08h00
222;Campos Neto prevê efeito medo sobre consumo até meados de 2021;"... até o meio do ano que vem"", disse em inglês em live sobre transformação digital em bancos e pagamentos durante a pandemia da covid... — ....

Por fim, ele defendeu que o sistema financeiro sairá da crise ""mais digital e integrado"".

Roberto Campos Neto, presidente do BC
José Cruz / Agência Brasil...";29/05/2020 18h57
223;Para presidente do BC, PIB brasileiro pode cair 5% neste ano;"...% neste ano. ""Talvez mais, é difícil dizer"", afirmou em inglês em live sobre transformação digital em bancos e pagamentos durante a...";29/05/2020 17h34
224;Na C&A, fluxo é menor, mas consumidor gasta mais;"... multicanal estão sendo ampliados.
Com as lojas fechadas, a multinacional holandesa acelerou os projetos de transformação digital que...";29/05/2020 08h00
225;"""Brasil é o único a reabrir economia com contágio crescendo"", diz Magazine Luiza";... primeiro trimestre publicados na noite de ontem. “Só a transformação digital pode conciliar crescimento econômico com respeito à saúde... — ... seu digital neste ano, apesar de um primeiro trimestre mais difícil com fechamento de lojas, como mostraram os números do...;26/05/2020 20h20
226;Videoconferência é incorporada à agenda;... impressionante, em função de um evento imprevisto: uma pandemia global. A transformação digital se acelerou na marra”, afirma... — ... hábitos, diz ele, não serão abandonados. Por isso, considera necessário que o processo de transformação digital seja acompanhado de...;25/05/2020 08h00
227;Setores terão desafios diferentes no pós-pandemia;... problemas de insuficiência de capital para enfrentar uma recessão prolongada ou pela má execução da transformação digital. As... — ... demanda reduzida e dificuldades devido à má execução da transformação digital. “Aqui o ponto de inflexão não é definido e ainda pode...;25/05/2020 08h00
228;Estudo indica setores que ganham e que perdem;... insuficiência de capital ou má execução da transformação digital. As conclusões são da KPMG, que listou como os principais setores da...;25/05/2020 08h00
229;Mudanças nas regras de convívio são incertas;"..., da Think Forward, são exemplos de como a crise, com a disputa entre forças novas e antigas, vai acelerar a transformação da... — ... atividades”, diz.
Empresas terão que abandonar a “gambiarra digital”, ou seja, deixar de encarar o comércio eletrônico como uma opção...";25/05/2020 08h00
230;Novo exame para covid-19 é mais rápido e custa menos;"... mundialmente no combate à covid-19”, disse Claudio Terra, diretor de inovação e transformação digital.
O investimento destinado à pesquisa...";22/05/2020 08h00
231;Hospital Albert Einstein cria 1º exame para detectar covid-19 em larga escala;... a contribuir mundialmente no combate à covid-19”, afirmou Claudio Terra, diretor de inovação e transformação digital. Em breve...;21/05/2020 20h59
232;Crescimento do comércio eletrônico acelera contratações;"... anos na empresa de pagamentos Wirecard.
Em meio à pandemia da covid-19 e ao processo de transformação digital da empresa, a Via... — ... aumento da demanda dos clientes, foi preciso reforçar equipes como as de desenvolvimento de software, produto, marketing digital e...";21/05/2020 08h00
233;‘Vamos todos terminar esse período mais endividados’;... pandemia vai acelerar o processo de transformação digital em curso no banco. O banco colocou 48 mil funcionários em home office e o...;20/05/2020 08h00
234;Bancos concederam em março e abril 81% a mais de financiamentos, diz Bracher;"... para que a regulação fundiária na Amazônia mantenha o foco na preservação. 
Transformação digital 
No seu último ano no comando do... — ... Itaú - seu mandato termina em abril de 2021 -, Bracher disse que sua gestão, focada em transformação digital, tende a se acelerar...";19/05/2020 18h09
235;Receita de 79% das empresas cai na crise;... algum fluxo de receitas com maior transformação digital. Das companhias que participaram da pesquisa, 39% aceleraram esse... — ... processo e 39% identificaram oportunidades que não estavam mapeadas antes da crise. “A transformação digital vem para minimizar os...;12/05/2020 08h01
236;Falconi: 79% das empresas do país registram queda de faturamento;"..., por outros tentam assegurar algum fluxo de receitas com maior transformação digital. Das companhias que participaram da pesquisa... — ... crise. 
“A transformação digital vem para minimizar os impactos nos resultados, mas também abre um novo caminho comercial para...";11/05/2020 20h43
237;Cresce a busca por profissionais da área de cibersegurança;... tecnologia, startups e os planos de transformação digital nas grandes companhias também puxou a busca por profissionais de segurança... — ... cibernética e digital. “Com a pandemia, muitas empresas estão tirando do papel projetos de transformação digital. Consequentemente, os...;11/05/2020 08h01
238;“A solidariedade veio para ficar”, diz Ana Maria Diniz;"... transformação provocada pela pandemia, segundo ela, é a solidariedade despertada nas pessoas. “Estou absolutamente abismada com isso. Seja... — ... digital e a falta de acesso a equipamentos como computador e celular, que ainda atingem parcelas da população.
Por isso, ela vê...";08/05/2020 08h01
239;Fundos de private equity se movimentam para compras;... atividades de transformação digital e ligadas a mudanças no comportamento dos consumidores, que devem permanecer no pós-crise, como...;06/05/2020 08h01
240;XP começa a distribuir fundos da AXA;"... tecnologia e uma carteira voltada aos papéis de companhias de robótica e automação digital.
Segundo o sócio da XP responsável pela área... — ... maneira veloz. O patrimônio de fundos internacionais na plataforma digital mais que dobrou em 12 meses.
Segundo levantamento da XP...";06/05/2020 08h01
241;Fundos de private equity se movimentam para compras;.... São atividades de transformação digital e ligadas a mudanças no comportamento dos consumidores, que devem permanecer no pós-crise...;06/05/2020 00h28
242;‘Manteremos nossa essência e nossos valores’;"... hábitos. Somos uma empresa que vem se digitalizando há muito tempo. Chegamos aos 20 anos com recorde de audiência digital e... — ... seguirmos relevantes para todos.
Valor: Qual o futuro do jornal impresso? E como será a convivência entre impresso e digital...";04/05/2020 10h11
243;‘Valor’, vinte anos de desafios e conquistas;... multiplataforma deu o tom desde o início. Não só como forma de atender às necessidades do leitor, cujos hábitos já estavam em transformação... — ... tecnológica, é a digital. Na crise de 2003, o Valor chegou a terceirizar o portal de notícias. Continuou a produzir o conteúdo do site...;04/05/2020 10h09
244;Pandemia provocou aumento inesperado na demanda por nuvem;... de transformação digital irão acelerar investimentos. “Temos conversado com clientes e as tratativas seguem da mesma forma. Quando... — ... viram obrigadas a criar um ambiente de trabalho remoto. “Algumas foram literalmente jogadas no processo de transformação digital...;30/04/2020 08h02
245;Lucro da Microsoft cresce 22% no terceiro trimestre fiscal;"....

“Vimos dois anos de transformação digital em dois meses”, disse o presidente da Microsoft, Satya Nadella, em comunicado.

A receita...";29/04/2020 23h48
246;Parcerias ajudam a atravessar a crise;"... inovação e transformação digital da Sociedade Beneficente Israelita Brasileira Albert Einstein.
A aproximação, ainda que a distância... — ... medicina baseada em evidências”, aponta Isabela Abreu, CEO da RedFox, empresa especializada em transformação digital para no setor de saúde, que atende clientes como Grupo Fleury, Dasa e Rede D’Or....";29/04/2020 08h01
247;Setor de tecnologia libera acessos para atenuar isolamento;"... cerca de 70 mil funcionários da Cisco no mundo.
A pandemia se tornou um catalisador de vários processos de transformação digital... — ... filhas que estão em homeschooling. “Havia uma transformação digital em curso, mas a pandemia se tornou um catalisador de vários...";29/04/2020 18h40
248;Santander vê crescimento da carteira em todos os segmentos, diz Santodomingo;... coronavírus e as consequentes medidas de isolamento estão acelerando a transformação digital do banco, assim como outros projetos...;28/04/2020 14h40
249;Insper desenvolve proteção facial para uso em UTI;"...”.
Esse é um dos aspectos da transformação digital pela qual passa a instituição, que também precisou aprender a ensinar on-line... — ..., gestor de projetos do laboratório de prototipagem digital do Insper Fab Lab.
Invepar encomenda máscaras a costureiras de comunidades...";29/04/2020 13h26
250;CVC prepara capitalização estimada em R$ 1 bilhão;"... transformação digital.
A internet responde por cerca de 10% das vendas de viagens da CVC Lazer. A tendência é que no longo prazo esse... — ... digital do grupo. A capitalização da CVC, que emprega diretamente 4 mil pessoas, vai ajudar a acelerar o processo de...";24/04/2020 14h08
251;Capitalização da CVC deve levar de 60 a 90 dias, diz presidente;"... transformação digital da companhia, na melhoria dos diferentes canais de vendas”, disse o executivo.
Para o plano de capitalização, a...";23/04/2020 15h54
252;Tribunais elevam produção com teletrabalho e julgamentos virtuais;... tem sido constante nesta Corte”, acrescentou durante o discurso. Segundo Toffoli, a transformação tecnológica e digital vem sendo...;24/04/2020 03h07
253;Tribunais elevam produção com teletrabalho e julgamentos virtuais;... transformação tecnológica e digital vem sendo feita por  muitas gestões e, atualmente, 95% dos processos no STF estão em formato eletrônico. “Agora, como nunca antes, o virtual é o real”, afirmou....;23/04/2020 05h17
254;O que ler sobre carreira e gestão em abril;"... pelo mundo, para profissionais que desejam empreender uma transformação digital.


Na batalha contra o coronavírus, faltam...";20/04/2020 11h30
255;Verde Asset privilegia ações nos EUA, mas também compra no Brasil;..., ganhos de produtividade e transformação digital. Nesse cenário, as principais beneficiadas são as grandes empresas de tecnologia... — ... americanas, do varejo digital ao maior uso da serviços na nuvem. O gestor acrescentou que os EUA também devem redesenhar sua...;19/04/2020 00h06
256;Vendas da L’Oreal caem 4,37% no 1º trimestre, devido à pandemia;..., a crise do coronavírus provocou uma aceleração da transformação digital, com o comércio eletrônico crescendo 52,6% e, atualmente...;16/04/2020 17h03
257;Ações das empresas de software resistem à crise;"... “transformação digital” inevitavelmente serão afetadas, disse. “No curto prazo, está difícil marcar reuniões e fazer os... — ... consultores trabalharem na transformação. Vejo muitos desses projetos sendo adiados.”
A maioria dos investidores parece apostar que qualquer...";16/04/2020 08h01
258;FT: Ações de empresas de software resistem na crise;"... Allianz Global Investors. Novas vendas ligadas à “transformação digital” — uma das palavras do momento no setor — inevitavelmente... — ... transformação. Vejo muitos desses projetos sendo adiados.”

A maioria dos investidores parece apostar que qualquer declínio nos novos...";15/04/2020 18h05
259;Óticas Carol terá novo CEO;... Luxottica, em 2017, o executivo foi responsável por projetos como o comércio eletrônico, o processo de transformação digital da...;15/04/2020 08h01
260;Ronaldo Pereira Júnior, presidente da Óticas Carol, deixa companhia após 11 anos, dizem fontes;"... responsável por projetos como o comércio eletrônico da rede com envolvimento das lojas franqueadas, o processo de transformação... — ... digital da companhia e a integração das áreas administrativas da Luxottica.
Segundo fontes do mercado, nos últimos três anos, a...";14/04/2020 21h30
261;Bunge digitaliza contratação de fretes rodoviários no país;"Yokoo: nova ferramenta faz parte da “transformação digital” da companhia
Divulgação
Uma das maiores empresas de agronegócios do... — ... Bunge no Brasil, o novo aplicativo, chamado Vector, “faz parte da transformação digital” da companhia.
Segundo o executivo, o...";14/04/2020 08h01
262;Especialistas em varejo aconselham pequenas empresas durante a crise;"... como transformação digital, gestão de pessoas e de estoques, marketing, crédito e precificação, entre outros.
O Go On foi pensado bem... — Minha loja fechou - como faço para criar um comércio digital? Como organizo a logística de distribuição dos produtos? Que outros...";13/04/2020 18h36
263;Digitalização pode reduzir custo em 20%;... podem economizar com a transformação digital] Isso depende de cada companhia, individualmente, do quanto elas já fizeram, que...;06/04/2020 08h01
264;Estoques altos podem manter preços do petróleo baixos por algum tempo, diz IHS;... empresas podem economizar com a transformação digital] Isso depende de cada companhia individualmente, do quanto elas já fizeram...;03/04/2020 23h09
265;“As companhias vão voltar ao modo de trabalho tradicional”;"...: Estamos antecipando em alguns anos a transformação digital nas empresas com essa crise?
Peter Cappelli:  Acho que muitas empresas não... — ...
Divulgação
Nenhuma grande transformação no modo de trabalhar ocorrerá necessariamente por conta da pandemia provocada pelo...";02/04/2020 14h47
266;Mundo será mais digital depois da crise, diz Lambranho;"... têm buscado o que se convencionou chamar de transformação digital. Mas esse é um termo amplo. O que significa?
Fersen Lambranho... — ...: Transformação digital pode ser sintetizada no seguinte: nunca foi tão barato e tão fácil ter acesso a um volume de processamento...";01/04/2020 08h00
267;Renner propõe pagamento de dividendo mínimo obrigatório em razão de epidemia;... existentes e aplicação de recursos em tecnologia  “voltados à transformação digital dos negócios de varejo e da Realize CFI...;31/03/2020 15h08
268;Expertise do colaborador valoriza os programas;"... funcionário voluntário.
“Ele é considerado um agente de transformação local, alguém que faz a ponte ou qualifica a atuação social... — ... campanhas de desenvolvimento local e de inclusão digital de grupos vulneráveis, afirma Américo Mattar, diretor presidente da Fundação...";31/03/2020 08h02
269;Companhias aceleram parcerias para melhorar eficiência;"....
Cristiano Barbieri, vice-presidente de estratégia digital, inovação e tecnologia da SulAmérica, diz que a seguradora mantém... — ... formar um ecossistema de soluções que se conectam com a companhia. Para isso, criou uma diretoria de transformação e inovação...";30/03/2020 08h02
270;Movimento ajuda a acelerar processo de transformação digital;... resolver problemas urgentes, as organizações estão aderindo mais rapidamente à chamada transformação digital. O conceito se refere às... — ... mostra que o Brasil está atrasado na transformação digital frente a outros países da América Latina. Enquanto no México, na Colômbia...;31/03/2020 17h08
271;Companhias dão, de graça, tecnologia contra surto;"... exemplo, avisar amigos e familiares e começar uma quarentena.
Movimento ajuda a acelerar processo de transformação digital
Fundada em...";30/03/2020 12h52
272;Empresas dão tecnologia de graça para conter surto;"... surto
Movimento ajuda a acelerar processo de transformação digital
A In Loco, do Recife, concluiu os testes de um algoritmo que...";30/03/2020 08h01
273;Artigo - Marcos Caramuru de Paiva: Como entender a China;... de transformação na China está, em larga medida, na mão dos gestores locais. É essencialmente deles a tarefa de mudar a realidade... — ... foi o período em que a China começou sua transformação. No Brasil, nesse mesmo período, iniciou-se a modernização da agricultura com...;27/03/2020 08h01
274;Avanço em todos os canais;"... proximidade da chegada do 5G, estimula investimentos das operadoras de telecom em transformação digital. Essa indústria compartilha com o... — ..., informa o diretor de digital da Oi, Ricardo Drumond.
O segmento corporativo é foco da Algar, cujo processo de transformação...";27/03/2020 08h01
275;Portfólio turbinado auxilia os clientes na jornada para a nuvem;"... novos serviços que facilitam a jornada de transformação digital das empresas. As soluções envolvem parcerias com gigantes globais... — ... web.
Na Vivo, o destaque na estratégia de cloud é o lançamento de plataforma digital (marketplace) que abrigará gigantes como...";27/03/2020 08h01
276;Concessão de crédito testa novo campo de atuação;"... transformação da TIM.
Os primeiros serviços, lançados no Brasil em caráter piloto, são voltados ao crédito pessoal. O Vivo Money... — ... análise de perfil de crédito. “A contratação se dá de forma totalmente digital, baixando o aplicativo no celular, computador ou...";27/03/2020 08h01
277;Associação com startups estimula oferta de soluções;... e.ventures. O objetivo é financiar o desenvolvimento de companhias em áreas como transformação digital, redes 5G e internet das coisas... — ..., no primeiro ano da iniciativa, para 31, em 2020. Do total, 23% já receberam ajuda financeira, segundo o diretor de digital da operadora, Ricardo Drumond....;27/03/2020 08h01
278;Escola de negócios adaptam cursos para novos formatos on-line;... fechamento dessa edição, o Coppead/UFRJ informou no dia 26/03 que devido à crise acelerou um projeto de transformação digital, adotando...;26/03/2020 13h19
279;Companhias abertas adotam ações de prevenção e controle;"... transformação digital.
Das 59 empresas de capital aberto que divulgaram nos últimos sete dias avaliações preliminares sobre os...";23/03/2020 08h00
280;Empresas acionam comitê de crise para lidar com coronavírus;"... de pessoas e transformação digital.

Das 59 empresas de capital aberto que divulgaram nos últimos sete dias avaliações preliminares...";21/03/2020 11h33
281;Petrobras pede US$ 8 bilhões a bancos para reforçar liquidez;"... de transformação digital e inovação, criada em 2019. 
Em relação aos honorários, a Petrobras diz que não foi proposto reajuste...";20/03/2020 13h08
282;Governo usará seguro-desemprego para pagar quem tiver salário reduzido;"... função das circunstâncias.”
O INSS, disse o presidente, é o principal órgão do governo no processo de transformação digital. De 96...";20/03/2020 02h21
283;Globo investe com recursos próprios;... empresa enfrentou o ano desafiador de 2019 mantendo pesados investimentos na sua transformação digital e, a despeito da queda de... — ... investimentos em conteúdo e tecnologia, por entender que a transformação digital é essencial para o futuro do negócio. “A Globo, pela sua...;17/03/2020 08h00
284;Cenário dos últimos dias cria novas variáveis para cumprimento de metas, diz BR;..., transformação digital. De todo modo tem uma janela [de investimentos] de cinco anos que não vai divergir muito do que têm sido os últimos... — ... coisas mais concentradas neste ano, no primeiro ano do plano, nas áreas de automação de bases, no programa transformação...;12/03/2020 17h52
285;Lucro da BR Distribuidora cai 94% no quarto trimestre de 2019;"... (SMS), para atendimento ao mercado; R$ 132 milhões para infraestrutura logística em clientes; R$ 199 milhões em transformação digital e automação. ... — ..., aproximadamente, R$ 570 milhões em razão do Plano de Transformação Organizacional. Em contrapartida, no exercício de 2019 houve menores...";12/03/2020 00h15
286;Citrosuco investe para conectar suas fazendas;"... projeto deflagrado pela companhia há dois anos para otimizar toda a sua plataforma digital. Esse projeto tende a durar pelo menos... — ... radar da Citrosuco, mas com prazos de implantação e custos ainda incertos.
“Começamos há dois anos esse projeto de transformação...";10/03/2020 08h01
287;Telefónica faz aporte no fundo Redpoint em busca de inovação;... estão transformação digital, redes 5G, cibersegurança, computação em nuvem, inteligência artificial, internet das coisas e...;09/03/2020 08h00
288;Austral Seguradora assume liderança no segmento de óleo e gás;"... prêmio ganho retido, ficou em 7,1%.
“Os números refletem um ano em que evoluímos em nossa transformação digital e no desenvolvimento... — ..., vamos lançar uma plataforma que vai permitir a contratação de cobertura de alguns riscos totalmente digital e vamos começar com o seguro garantia”, disse Villela....";06/03/2020 18h56
289;Arezzo detalha planos para marca Schutz no Brasil e nos EUA;A Arezzo & Co. informou hoje que o foco para a marca Schutz, de bolsas, calçados e acessórios, neste ano é a sua transformação... — ... digital. A companhia adotou nas 17 lojas próprias da Schutz o sistema de “etiquetas inteligentes”, contendo sensores de...;05/03/2020 16h55
290;Ultrapar prepara fundo de R$ 150 mi para investir em startups, diz presidente;"... transformação neste momento, com a venda de ativos da Petrobras. Na oferta de combustíveis, comentou, a transformação é ainda maior, já que a... — ... que abrangerá uma plataforma digital de aplicativos, que nasce com o “Km de Vantagem” e “Abastece Aí”, da Ipiranga.
Além disso, o...";05/03/2020 17h44
291;BS2 estuda IPO ou investidor estratégico;"... R$ 8,4 milhões de lucro líquido, em meio à transformação de um banco voltado basicamente ao crédito consignado para um banco... — ... digital completo para pessoas físicas e jurídicas.
Segundo Juliana, o resultado da instituição financeira tem sido alcançado, por...";05/03/2020 15h12
292;Eles estão há décadas em companhias centenárias;"... constante. Agora são os formatos digitais e estamos fazendo a transformação digital com os métodos ágeis”.
Para se manter... — ... 2005, quando a Granado começou o seu processo de transformação, tornando-se uma marca de cosméticos e dando início à expansão no...";05/03/2020 14h57
293;BS2 estuda IPO ou investidor estratégico;"... atingiu R$ 8,4 milhões de lucro líquido, em meio à transformação de um banco voltado basicamente ao crédito consignado para um banco... — ... digital completo para pessoas físicas e jurídicas.

Segundo Juliana, o resultado da instituição financeira tem sido alcançado, por...";04/03/2020 23h57
294;Cresce busca por engenheiros de produtos;"... Belli/Valor
O avanço das startups e a necessidade crescente de transformação digital nas companhias tradicionais têm impulsionado...";02/03/2020 14h44
295;Reinvenção em série;"... exigiu que a companhia se tornasse muito mais ágil.”
Ao mesmo tempo em que colocou em curso um processo de transformação digital para... — ... a empresa decidiu trocar a venda de eletrodomésticos por vestuário, mudança provocada pela transformação digital do consumidor. “O...";28/02/2020 08h02
296;Avanço tecnológico tem base na qualificação profissional;"... estruturas. Por isso, estão sendo criadas quatro unidades de transformação: de gestão, da estratégia, de cultura organizacional e... — ... mudando muito rápido.
Na PwC a mudança digital também passa pelas pessoas. Em nível mundial a empresa de consultoria e auditoria...";28/02/2020 08h02
297;Ambev fecha 2019 com lucro de R$ 11,78 bilhões, alta de 7%;"... distribuição, em inovações de produtos e na sua transformação digital. 
“Ao implementar com sucesso nossos planos vamos entregar...";27/02/2020 20h27
298;Sistema de pagamento instantâneo é negativo para bancos, avalia Moody’s;"... taxa de 1,0%, a perda de receita é de R$ 1,2 bilhão.
Pix deve dar início a transformação na intermediação financeira, diz Campos... — ... digital com o PIX, que é mais barata e rápida, vai torná-lo um competidor direto para os sistemas de pagamentos existentes...";21/02/2020 18h35
299;Volks dobra número de engenheiros de tecnologia;"Brandstätter, chefe mundial de operações da Volkswagen: “Temos um mundo digital à nossa frente. Precisamos aprender a colocar... — ... perder investidores.
Segundo Brandstätter, essa transformação exige duas bases fortes: a eletrificação dos carros e a digitalização em...";21/02/2020 08h00
300;Após cancelar cerimônia, Bolsonaro assina decreto do Programa Brasil Mais;"... maior em transformação digital da América Latina.

Em um momento em que a atividade econômica vem crescendo abaixo do esperado, o...";18/02/2020 22h56
301;"Bolsonaro diz que vai estudar a reforma administrativa ""a noite inteira""";"... bilhão e que, portanto, será o segundo maior programa de produtividade do mundo e o maior em transformação digital da América Latina.
...";18/02/2020 22h46
302;Gestores ainda veem ações como principal fonte de retorno;... transformação para a cultura digital, empresas que vão sobreviver ao novo mundo e também as que se preocupam com diversidade e questões...;18/02/2020 08h01
303;Plano para elevar produtividade mira em 200 mil empresas;... fábrica. Agora, cerca de 50 mil empresas passarão por uma etapa mais avançada de transformação digital e informatização de seus...;18/02/2020 15h29
304;5G pode ajudar setor de call center a reverter trajetória de queda;Carlos López-Abadía, da Atento: plano para acelerar a transformação digital da companhia até 2022 e reduzir a dependência da... — ... executivo apresentou em Nova York o plano para acelerar a transformação digital da companhia até 2022 e reduzir a dependência da...;18/02/2020 08h00
305;Executivos adotam audiolivros para otimizar tempo livre;... transformação digital, novas tecnologias e carreiras do futuro, ou se entreter com biografias, livros sobre vinhos e lugares exóticos para...;17/02/2020 16h37
306;Lucro de bancos é recorde, mas deve desacelerar em 2020;"... presidente do Santander, Sergio Rial, ao falar sobre a transformação digital no setor ao longo dos próximos anos.
Estimativas...";14/02/2020 08h01
307;Lucro de bancos é recorde, mas deve desacelerar em 2020;"... presidente do Santander, Sergio Rial, ao falar sobre a transformação digital no setor ao longo dos próximos anos.

Estimativas...";13/02/2020 23h45
308;UOL Diveo divide operações e muda de nome;... de atuação mais modernos, a chamada transformação digital. Já a operação de infraestrutura e centros de dados foi separada em uma...;13/02/2020 08h01
309;RH quer mais atenção da liderança à gestão de pessoas;Se uma parte considerável do sucesso dos processos de transformação digital depende da adesão e colaboração dos funcionários... — ... das companhias. “A transformação digital intensifica problemas com a saúde mental porque mudanças são incômodas e tiram os...;13/02/2020 11h44
310;AeC tem novo CEO;"... negócio (BPO). O executivo foi vice presidente de transformação digital na Sky.
Maersk
Roberto Rodrigues é o primeiro brasileiro a...";18/02/2020 11h53
311;Itaú enfrenta 'ventos contrários' pontuais no resultado de 2020, diz Bracher;Três fatores vão atuar como “ventos contrários” no balanço do Itaú Unibanco em 2020, disse nesta terça-feira o presidente da instituição financeira, Candido Bracher. O primeiro é o teto de juros do cheque especial, que terá um impacto “importante”, para o banc...;11/02/2020 19h26
312;Novos cursos de pós olham para conteúdo personalizado;"... Zamboni/Valor
Negócios do vinho, investimentos em startups, transformação digital, fintechs e gestão de carreiras de figuras públicas... — ...$ 5,4 mil, foram criados “Fintechs-Inovação e disrupção no mercado financeiro” e “Transformação digital”. “No ano passado, o Brasil...";10/02/2020 15h38
313;Pós-graduação muda para ter mais relevância;Negócios do vinho, investimentos em startups, transformação digital, fintechs e gestão de carreiras de figuras públicas. Esses...;10/02/2020 08h01
314;Alpargatas eleva receita e margem em 2019;"... anterior.
Para 2020, diz Funari, a companhia vai investir mais em inovação, na transformação digital da companhia e em...";10/02/2020 15h55
315;Brasil lidera índice de insatisfação com a vida na América Latina;... transformação de acadêmicos em celebridades que hoje mal podem andar na rua sem serem abordados, como o historiador Leandro Karnal e... — ... é inerente à transformação da sociedade contemporânea, ao estabelecer nova relação com o trabalho. Por isso, Alcoforado traça...;07/02/2020 15h09
316;Brasilprev tem novo diretor financeiro;"... assume a diretoria de transformação digital e inovação da empresa de soluções digitais TIVIT.
Positivo Tecnologia
Marcus de Paula...";06/02/2020 12h24
317;Bradesco tem lucro recorrente de R$ 6,645 bi no 4º trimestre, alta anual de 14%;"... evolução do quadro de funcionários alocados nas  áreas de negócios, com destaque para as novas agências digitais, next e equipes de transformação digital.... — ... dias no Bradesco vai a 3,6%
Banco digital Next, do Bradesco, atinge 1,8 milhão de clientes
A margem financeira total do Bradesco...";05/02/2020 16h18
318;Desafios jurídicos nas relações da era digital;Nos últimos anos, a transformação digital fez com que a sociedade experimentasse uma mudança importante não só nas relações...;05/02/2020 08h01
319;Locaweb emplaca IPO no preço máximo;.... “A companhia pode capturar muito do processo de transformação digital, que já aconteceu nas grandes empresas mas está começando...;05/02/2020 08h01
320;Fundo da Ágora nasce com ambição de atrair estrangeiro;... passada, o Itaú também anunciou a transformação da sua carteira recomendada num fundo, um multimercado com aplicação mínima a partir... — ... amigável nas agências do Bradesco, no banco digital Next e em outros relacionamentos com potenciais investidores. Com 29 milhões...;04/02/2020 08h01
321;Alemanha teme ter ficado para trás na corrida tecnológica;"... atingiu setores como o fonográfico e o de mídia, num momento em que a tecnologia digital ultrapassa o modelo orientado por... — ... vêm subindo na cadeia de valor da indústria de transformação.
A professora Alexis Wichowski, da Universidade Columbia, descreve as...";04/02/2020 15h49
